DOCFEC;DOCSER;DOCNUM;CODALM;CODTER;DTOCAB;BASEBAS;IMPTBAS;RECBAS;FECORD;NUMORD;CODMAQ;MARCAD;FORPAG;PORFIN;RFDPP;PORBAS;OBSERV;FECFAC;NUMFAC;DESHOR;PREHOR;NUMKM;PREKM;TIPVEN;TIPFAC;PRESER;PRENUM;DIETENT;CLABLO;SERFAC;CODOPEGRA;CODOPEAUT;PORREA;KMREA;HORREA;DIETREA
21/12/2010;12;000473;01;00;0;10,51;0;0;;;;;0;0;0;0;;21/12/2010;000463;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
21/12/2010;11;001489;01;1101;0;1,6;0,29;0;;;;;40;0;0;0;;31/12/2010;002177;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
08/07/2010;UU;000002;05;0;0;10000;0;0;;;;;0;0;0;0;MAQUINA VENDIDA A PEPE ENCARGADO BETON ;08/07/2010;000002;0;0;0;0;R;A;;;0;F;UU;AB;AB;0;0;0;0
22/12/2010;11;001490;01;408;0;6,72;1,21;0;;;;;11;0;0;0;;31/12/2010;002126;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
22/12/2010;11;001491;01;370;0;5,31;0,96;0;;;;;2;0;0;0;;31/12/2010;002137;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
22/12/2010;12;000474;01;00;0;10,85;0;0;;;;;0;0;0;0;;22/12/2010;000464;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
22/12/2010;12;000475;01;00;0;9,92;0;0;;;;;0;0;0;0;MANOLITO - MECANICO NUESTRO - PARA SU MAQUINA;22/12/2010;000465;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
21/12/2010;14;000173;02;802;0;32,76;5,9;0;;;WB93R-2;;1;0;0;0;;31/12/2010;002207;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
22/12/2010;11;001492;01;116;0;3,98;0,72;0;;;;;11;0;0;0;;31/12/2010;002123;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
22/12/2010;13;000326;02;812;0;74,51;13,41;0;;;WA380-3H;;48;0;0;0;;31/12/2010;002181;0;113;0;176;R;A;;;0;F;10;AB;AB;0;0;0;0
22/12/2010;11;001493;01;989;0;19,98;3,6;0;;;HYUNDAI;;470;0;0;0;;31/12/2010;002169;0;56;0;88;R;P;;;0;F;10;AB;AB;0;0;0;0
22/12/2010;12;000476;01;00;0;13,26;0;0;;;;;0;0;0;0;;22/12/2010;000466;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
23/12/2010;13;000327;02;989;0;592,21;106,6;0;;;;;470;0;0;0;CAT 438;31/12/2010;002187;0;56;0;88;R;P;;;0;F;10;AB;AB;0;0;0;0
23/12/2010;12;000477;01;00;0;2,62;0;0;;;;;0;0;0;0;;23/12/2010;000467;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
23/12/2010;11;001494;01;962;0;42,18;7,59;0;;;;;1;0;0;0;;31/12/2010;002127;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
23/12/2010;14;000174;02;1160;0;95,9;17,26;0;;;;;0;0;0;0;;31/12/2010;002206;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
23/12/2010;11;001495;01;895;0;5,02;0,9;0;;;;;0;0;0;0;;31/12/2010;002118;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
23/12/2010;13;000328;02;1256;0;95,68;17,22;0;;;;;40;0;0;0;WA380-6H;31/12/2010;002193;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
23/12/2010;12;000478;01;00;0;435;0;0;;;;;0;0;0;0;JESUS AMIGO DE DAVID - PORTATIL SOBRINO;23/12/2010;000468;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
23/12/2010;12;000479;01;00;0;435;0;0;;;;;0;0;0;0;JESUS AMIGO DE DAVID - PORTATIL CUÑADA;23/12/2010;000477;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
23/12/2010;12;000480;01;00;0;131,37;0;0;;;;;0;0;0;0;PROPIO PARA ANGEL MONTERO;23/12/2010;000469;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
23/12/2010;12;000481;01;00;0;12,55;0;0;;;;;0;0;0;0;DAVID FERNANDEZ PARTICULAR;23/12/2010;000470;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
23/12/2010;12;000482;01;00;0;304,18;0;0;;;;;0;0;0;0;JUAN FERNANDEZ - PARTICULAR;23/12/2010;000471;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
27/12/2010;11;001496;01;1072;0;1808;325,44;0;;;972 G;;49;0;0;0;;31/12/2010;002136;0;80;0;120;R;A;;;0;F;10;AB;AB;0;0;0;0
27/12/2010;12;000483;01;00;0;18,69;0;0;;;;;0;0;0;0;;27/12/2010;000472;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
27/12/2010;13;000329;02;825;0;251,63;45,29;0;;;PC350NLC-8;;53;0;0;0;;31/12/2010;002185;0;226;0;351;R;A;;;0;F;10;AB;AB;0;0;0;0
27/12/2010;11;001497;01;348;0;5,92;1,07;0;;;;;2;0;0;0;;31/12/2010;002135;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
27/12/2010;11;001498;01;989;0;47,17;8,49;0;;;FUROKAWA;;470;0;0;0;;31/12/2010;002168;0;56;0;88;R;P;;;0;F;10;AB;AB;0;0;0;0
27/12/2010;13;000330;02;1256;0;1128,45;203,12;0;;;;;40;0;0;0;D155AX-6;31/12/2010;002193;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
27/12/2010;14;000175;02;1091;0;367,25;66,11;0;;;PC 1250-SP8;;53;0;0;0;;31/12/2010;002204;0;115;0;180;R;A;;;0;F;10;AB;AB;0;0;0;0
27/12/2010;11;001499;01;1101;0;20,54;3,7;0;;;;;40;0;0;0;;31/12/2010;002177;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
27/12/2010;13;000331;01;1051;0;263,44;47,42;0;;;;;3;0;0;11,3;ENVIADO POR MRW CON DEVOLUCION DE DOCUMENTACION 27122010;31/12/2010;002191;0;243;0;360;R;P;;;0;F;10;AB;AB;0;0;0;0
27/12/2010;12;000484;01;930;0;70,56;0;0;;;;;0;0;0;0;TAPICERO;27/12/2010;000474;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
27/12/2010;11;001500;01;933;0;22,02;3,96;0;;;;;40;0;0;0;;31/12/2010;002119;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
27/12/2010;12;000485;01;00;0;15,12;0;0;;;;;0;0;0;0;;27/12/2010;000473;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
27/12/2010;11;001501;01;345;0;206,73;37,21;0;;;928 G;;45;0;0;8;SEGUN CONVERSACION TELEFONICA CON FRANCISCO NAVARRO, LAS PRESENTES PIEZAS SON PARA LA CAT 928G. ;31/12/2010;002134;0;26;0;0,36;R;A;;;0;F;10;AB;AB;0;0;0;0
27/12/2010;11;001502;01;272;0;-8,61;-1,55;0;;;;;40;0;0;0;;31/12/2010;002133;0;32;0;0,36;R;A;;;0;F;10;AB;AB;0;0;0;0
28/12/2010;11;001503;01;837;0;32,01;5,76;0;;;CAT 330L;;45;0;0;0;;31/12/2010;002158;0;0;0;10;R;P;;;0;F;10;AB;AB;0;0;0;0
28/12/2010;12;000486;01;00;0;21,09;0;0;;;;;0;0;0;0;;28/12/2010;000475;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
28/12/2010;13;000332;02;1023;0;440,58;79,3;0;;;;;41;0;0;0;Nº MOTOR 25233523;31/12/2010;002190;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
28/12/2010;11;001504;01;989;0;11,82;2,13;0;;;SE 280 LC;;470;0;0;0;;31/12/2010;002172;0;56;0;88;R;P;;;0;F;10;AB;AB;0;0;0;0
28/12/2010;12;000487;01;00;0;5,56;0;0;;;;;0;0;0;0;;28/12/2010;000476;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
28/12/2010;11;001505;01;1221;0;105,07;18,91;0;;;;;13;0;0;0;MAQUINA 083;31/12/2010;002178;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
28/12/2010;15;000018;02;00;0;81;0;0;;;;;0;0;0;0;;28/12/2010;000018;0;0;0;0;R;A;;;0;F;15;AB;AB;0;0;0;0
28/12/2010;11;001506;01;377;0;85,68;15,42;0;;;;;11;0;0;0;;31/12/2010;002179;0;26;0;0,36;R;P;;;0;F;10;AB;AB;0;0;0;0
28/12/2010;11;001507;01;837;0;59,76;10,76;0;;;PC 210;;45;0;0;0;;31/12/2010;002159;0;0;0;10;R;P;;;0;F;10;AB;AB;0;0;0;0
28/12/2010;11;001508;01;957;0;21,13;3,8;0;;;;;11;0;0;0;;31/12/2010;002132;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
29/12/2010;11;001509;01;895;0;2,74;0,49;0;;;;;0;0;0;0;;31/12/2010;002118;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
29/12/2010;11;001510;01;241;0;5,73;1,03;0;;;;;1;0;0;0;;31/12/2010;002131;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
29/12/2010;13;000333;01;1051;0;239,64;43,14;0;;;QSB6.7 Nº 26508849;;3;0;0;11,3;MANDADO POR MRW, CON DEVOLUCION DE DOCUMENTACION;31/12/2010;002192;0;243;0;360;R;P;;;0;F;10;AB;AB;0;0;0;0
29/12/2010;13;000334;02;1077;0;198,18;35,67;0;;;CAT 12G;;47;0;0;7;;31/12/2010;002189;0;141;0;220;R;P;;;0;F;10;AB;AB;0;0;0;0
14/07/2010;12;000488;01;930;0;62,54;0;0;;;;;0;0;0;0;;14/07/2010;000478;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
30/12/2010;11;001511;01;1187;0;19,13;3,44;0;;;;;0;0;0;0;;31/12/2010;002130;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
29/12/2010;11;001512;01;962;0;22,91;4,12;0;;;;;1;0;0;0;;31/12/2010;002127;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
30/12/2010;11;001513;01;1021;0;44,94;8,09;0;;;;;1;0;0;0;JUAN ANTONIO LOPEZ GARCIA PLATA ;31/12/2010;002153;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
30/12/2010;14;000178;02;1091;0;461,81;83,13;0;;;SK714-5   Nº;;53;0;0;0;;31/12/2010;002205;0;115;0;180;R;A;;;0;F;10;AB;AB;0;0;0;0
30/12/2010;14;000179;02;1210;0;30,98;5,58;0;;;;;0;0;0;0;;31/12/2010;002202;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
30/12/2010;11;001514;01;39;0;7,85;1,41;0;;;;;1;0;0;0;;31/12/2010;002128;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
30/12/2010;11;001515;01;823;0;2,16;0,39;0;;;;;11;0;0;0;;31/12/2010;002129;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
30/12/2010;11;001516;01;989;0;7,02;1,26;0;;;CARRILLERO MAN;;470;0;0;0;;31/12/2010;002165;0;56;0;88;R;P;;;0;F;10;AB;AB;0;0;0;0
30/12/2010;12;000489;01;00;0;8,7;0;0;;;;;0;0;0;0;;30/12/2010;000479;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
30/12/2010;13;000335;02;1023;0;1270;228,6;0;;;;;41;0;0;0;Nº MOTOR 23218839;31/12/2010;002190;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
30/12/2010;12;000490;01;00;0;37,61;0;0;;;;;0;0;0;0;;30/12/2010;000480;0;0;0;0;R;A;;;0;F;12;AB;AB;0;0;0;0
30/12/2010;11;001517;01;13;0;55,37;9,97;0;;;;;1;0;0;0;;31/12/2010;002163;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
30/12/2010;11;001518;01;274;0;1,56;0,28;0;;;;;11;0;0;0;;31/12/2010;002124;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
30/12/2010;11;001519;01;970;0;110,59;19,91;0;;;;;0;0;0;0;;31/12/2010;002216;0;0;0;0;R;P;;;0;F;10;AB;AB;0;0;0;0
03/01/2011;21;000001;01;1003;0;30,98;5,58;0;;;;;2;0;0;0;;31/01/2011;000080;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
03/01/2011;21;000002;01;969;0;21,14;3,81;0;;;;;1;0;0;0;;31/01/2011;000084;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
03/01/2011;23;000001;02;1114;0;378,49;68,13;0;;;;;48;0;0;0;;31/01/2011;000134;0;141;0;220;R;A;;;0;F;20;AB;AB;0;0;0;0
03/01/2011;23;000002;02;402;0;259,18;46,65;0;;;CAT 908;;45;0;0;0;;31/01/2011;000139;0;56;0;82;R;P;;;0;F;20;AB;AB;0;0;0;0
03/01/2011;21;000003;01;990;0;420,04;75,61;0;;;CAT 330 B M;;40;0;0;0;;31/01/2011;000086;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
03/01/2011;22;000001;01;00;0;1,97;0;0;;;;;0;0;0;0;;03/01/2011;000001;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
03/01/2011;24;000001;02;1258;0;77,82;14,01;0;;;PC30MR-2;;0;0;0;0;;28/02/2011;000264;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
03/01/2011;24;000002;02;1254;0;129,92;23,39;0;;;CASE9007;;0;0;0;0;;28/02/2011;000263;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
03/01/2011;21;000004;01;126;0;133,69;24,06;0;;;CAT 330 B M;;40;0;0;0;;31/01/2011;000124;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
03/01/2011;23;000003;02;1257;0;260,17;46,83;0;;;;;40;0;0;0;CAT 303;31/01/2011;000156;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
04/01/2011;21;000005;01;50;0;24,2;4,36;0;;;;;45;0;0;0;PEDIDO Nº 4500171489;31/01/2011;000071;0;0;0;0,36;R;A;;;0;F;20;AB;AB;0;0;0;0
04/01/2011;21;000006;01;314;0;3,63;0,65;0;;;;;40;0;0;0;;31/01/2011;000115;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
04/01/2011;23;000004;02;1171;0;55,25;9,95;0;;;PC240NLC-7;;48;0;0;0;;31/01/2011;000155;0;85;0;132;R;P;;;0;F;20;AB;AB;0;0;0;0
04/01/2011;23;000005;02;1115;0;63,96;11,51;0;;;PC340NLC-6K;;48;0;0;0;;31/01/2011;000138;0;170;0;260;R;P;;;0;F;20;AB;AB;0;0;0;0
04/01/2011;21;000007;01;65;0;7,99;1,44;0;;;;;11;0;0;0;;31/01/2011;000133;0;0;0;10;R;P;;;0;F;20;AB;AB;0;0;0;0
04/01/2011;21;000008;01;837;0;153,99;27,72;0;;;GRUPO PERFORADOR;;45;0;0;0;;31/01/2011;000117;0;0;0;10;R;P;;;0;F;20;AB;AB;0;0;0;0
04/01/2011;21;000009;01;9;0;108,98;19,62;0;;;;;45;0;0;0;;31/01/2011;000087;0;28;0;44;R;P;;;0;F;20;AB;AB;0;0;0;0
04/01/2011;21;000010;01;1137;0;34,97;6,29;0;;;;;0;0;0;0;;31/01/2011;000088;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
05/01/2011;24;000003;02;1091;0;143,44;25,82;0;;;SK714-5   Nº;;53;0;0;0;;31/01/2011;000159;0;115;0;180;R;A;;;0;F;20;AB;AB;0;0;0;0
05/01/2011;21;000011;01;980;0;2,17;0,39;0;;;;;0;0;0;0;;31/01/2011;000121;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
05/01/2011;21;000012;01;1101;0;1,78;0,32;0;;;;;40;0;0;0;;31/01/2011;000132;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
05/01/2011;24;000004;02;0;0;49,51;8,91;0;;;;;0;0;0;0;Nº MOTOR 21044428;31/01/2011;000066;0;0;0;0;R;A;;;0;F;20;AB;AB;0;0;0;0
05/01/2011;21;000013;01;90;0;4,06;0,73;0;;;;;40;0;0;0;;31/01/2011;000089;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
05/01/2011;21;000014;01;300;0;4,22;0,76;0;;;;;1;0;0;0;;31/01/2011;000119;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
07/01/2011;22;000002;01;00;0;20,38;0;0;;;;;0;0;0;0;;07/01/2011;000002;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
31/12/2010;11;001520;01;970;0;-35,68;-6,42;0;;;;;0;0;0;0;;31/12/2010;002217;0;0;0;0;R;A;;;0;F;10;AB;AB;0;0;0;0
07/01/2011;21;000015;01;377;0;12,16;2,19;0;;;;;11;0;0;0;;31/01/2011;000081;0;26;0;0,36;R;P;;;0;F;20;AB;AB;0;0;0;0
07/01/2011;21;000016;01;300;0;88,02;15,84;0;;;;;1;0;0;0;;31/01/2011;000119;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
07/01/2011;24;000005;02;1192;0;317,14;57,09;0;;;;;0;0;0;0;WB93R-2
PEDIDO :20100750;31/01/2011;000173;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
07/01/2011;21;000017;01;1115;0;585,58;105,4;0;;;VOLVO A25 (1);;48;0;0;0;;31/01/2011;000113;0;170;0;260;R;P;;;0;F;20;AB;AB;0;0;0;0
07/01/2011;21;000018;01;181;0;20,11;3,62;0;;;;;0;0;0;0;;31/01/2011;000090;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
07/01/2011;21;000019;01;802;0;77,62;13,97;0;;;;;1;0;0;0;;31/01/2011;000091;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
07/01/2011;21;000020;01;300;0;62,36;11,22;0;;;;;1;0;0;0;;31/01/2011;000119;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
10/01/2011;22;000003;01;00;0;46,35;0;0;;;;;0;0;0;0;ANGEL MONTERO - BATERIA ;10/01/2011;000003;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
10/01/2011;22;000004;01;00;0;59,92;0;0;;;;;0;0;0;0;;10/01/2011;000004;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
10/01/2011;21;000021;01;1101;0;20,48;3,69;0;;;;;40;0;0;0;;31/01/2011;000132;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
10/01/2011;23;000006;02;1077;0;1276,11;229,7;0;;;;;47;0;0;9;Nº MOTOR 46434953;31/01/2011;000152;0;141;0;220;R;P;;;0;F;20;AB;AB;0;0;0;0
10/01/2011;21;000022;01;1221;0;143,13;25,76;0;;;;;13;0;0;0;Nº EQUIPO 3344;31/01/2011;000131;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
10/01/2011;24;000006;02;1215;0;140,53;25,3;0;;;WA180-1;;0;0;0;0;;31/01/2011;000172;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
10/01/2011;22;000005;01;00;0;2,79;0;0;;;;;0;0;0;0;;10/01/2011;000005;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
10/01/2011;21;000023;01;824;0;3,1;0,56;0;;;;;0;0;0;0;;31/01/2011;000114;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
10/01/2011;21;000024;01;965;0;88,02;15,84;0;;;;;1;0;0;0;;31/01/2011;000092;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
10/01/2011;21;000025;01;990;0;53,9;9,7;0;;;;;40;0;0;0;;31/01/2011;000085;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
10/01/2011;22;000006;01;00;0;3,9;0;0;;;;;0;0;0;0;;10/01/2011;000006;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
11/01/2011;21;000026;01;1062;0;59,1;10,64;0;;;;;0;0;0;0;;31/01/2011;000122;0;0;0;0,01;R;P;;;0;F;20;AB;AB;0;0;0;0
11/01/2011;21;000027;01;126;0;1,25;0,23;0;;;VOLVO FH12;;40;0;0;0;;31/01/2011;000127;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
11/01/2011;22;000007;01;00;0;55,6;0;0;;;;;0;0;0;0;;11/01/2011;000009;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
11/01/2011;24;000007;02;165;0;162,57;29,26;0;;;PW180-7;;40;0;0;0;;31/01/2011;000175;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
11/01/2011;22;000008;01;00;0;34,2;0;0;;;;;0;0;0;0;ANTONIO BARRERA;11/01/2011;000010;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
11/01/2011;21;000028;01;980;0;4,39;0,79;0;;;;;0;0;0;0;;31/01/2011;000121;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
11/01/2011;22;000009;01;00;0;6,77;0;0;;;;;0;0;0;0;;11/01/2011;000007;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
12/01/2011;23;000007;02;1142;0;1988,75;357,98;0;;;;;40;0;0;0;;31/01/2011;000143;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
12/01/2011;21;000029;01;1101;0;40,21;7,24;0;;;;;40;0;0;0;;31/01/2011;000132;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
12/01/2011;21;000030;01;408;0;64,51;11,61;0;;;CAMION GRUA;;11;0;0;0;;31/01/2011;000093;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
12/01/2011;24;000008;02;1241;0;255,66;46,02;0;;;WA 430-6 Nº 1;;0;0;0;0;;31/01/2011;000174;0;85;0;132;R;P;;;0;F;20;AB;AB;0;0;0;0
12/01/2011;21;000031;01;933;0;9,01;1,62;0;;;;;40;0;0;0;;31/01/2011;000112;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
12/01/2011;21;000032;01;1101;0;2,2;0,4;0;;;;;40;0;0;0;;31/01/2011;000132;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
12/01/2011;21;000033;01;957;0;25,1;4,52;0;;;;;11;0;0;0;;31/01/2011;000083;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
12/01/2011;22;000010;01;00;0;1,73;0;0;;;;;0;0;0;0;;12/01/2011;000008;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
12/01/2011;23;000008;02;825;0;185,06;33,31;0;;;PC350NLC-8;;53;0;0;0;VALE PEDIDO :01729;31/01/2011;000141;0;226;0;351;R;A;;;0;F;20;AB;AB;0;0;0;0
12/01/2011;21;000034;01;39;0;499,6;89,93;0;;;;;1;0;0;0;;31/01/2011;000098;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
13/01/2011;21;000035;01;256;0;25,28;4,55;0;;;;;11;0;0;0;;31/01/2011;000094;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
13/01/2011;21;000036;01;126;0;14,77;2,66;0;;;CAT 330 B M;;40;0;0;0;RETIRADA DE FILTROS POR PACO. NO HA ESPERADO A FIRMAR EL ALBARAN.;31/01/2011;000124;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
13/01/2011;24;000010;02;1250;0;13,25;2,39;0;;;;;0;0;0;0;;31/01/2011;000171;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
13/01/2011;21;000037;01;938;0;53,29;9,59;0;;;;;11;0;0;0;;31/01/2011;000079;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
13/01/2011;21;000038;01;402;0;134,55;24,22;0;;;;;45;0;0;0;;31/01/2011;000111;0;56;0;82;R;P;;;0;F;20;AB;AB;0;0;0;0
13/01/2011;23;000009;02;1157;0;27,56;4,96;0;;;;;40;0;0;0;;31/01/2011;000153;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
13/01/2011;21;000039;01;402;0;66,66;12;0;;;;;45;0;0;0;;31/01/2011;000111;0;56;0;82;R;P;;;0;F;20;AB;AB;0;0;0;0
13/01/2011;24;000011;02;1091;0;123,82;22,29;0;;;PC 1250-7;;53;0;0;0;;31/01/2011;000158;0;115;0;180;R;A;;;0;F;20;AB;AB;0;0;0;0
13/01/2011;24;000012;02;1091;0;194,6;35,03;0;;;SK 714-5 Nº;;45;0;0;0;;31/01/2011;000160;0;140;0;220;R;A;;;0;F;20;AB;AB;0;0;0;0
13/01/2011;21;000040;01;300;0;1205,58;217;0;;;;;1;0;0;20;;31/01/2011;000120;0;0;0;0;R;A;;;0;F;20;AB;AB;0;0;0;0
13/01/2011;21;000041;01;949;0;104,36;18,78;0;;;;;1;0;0;0;;31/01/2011;000095;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
13/01/2011;23;000010;02;825;0;33,17;5,97;0;;;PC350NLC-8;;53;0;0;0;VALE DE PEDIDO :252;31/01/2011;000142;0;226;0;351;R;A;;;0;F;20;AB;AB;0;0;0;0
13/01/2011;23;000011;02;1114;0;218,1;39,26;0;;;WA380-3H;;48;0;0;0;;31/01/2011;000136;0;141;0;220;R;A;;;0;F;20;AB;AB;0;0;0;0
13/01/2011;22;000011;01;00;0;6,29;0;0;;;;;0;0;0;0;;13/01/2011;000011;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
14/01/2011;21;000042;01;13;0;8,75;1,58;0;;;;;1;0;0;0;;31/01/2011;000096;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
14/01/2011;21;000043;01;13;0;59,96;10,79;0;;;;;1;0;0;0;;31/01/2011;000096;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
14/01/2011;21;000044;01;13;0;10,78;1,94;0;;;;;1;0;0;0;;31/01/2011;000096;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
14/01/2011;21;000045;01;344;0;127,62;22,97;0;;;;;45;0;0;0;PEDIDO Nº 4500176068 POS. Nº 40;28/02/2011;000356;0;0;0;0;R;A;;;0;F;20;AB;AB;0;0;0;0
14/01/2011;22;000012;01;00;0;1,57;0;0;;;;;0;0;0;0;;14/01/2011;000012;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
14/01/2011;24;000013;02;344;0;82,04;14,77;0;;;WA470-3H IS;;45;0;0;0;PEDIDO Nº 4500174341 POS. Nº 10;31/01/2011;000162;0;0;0;0;R;A;;;0;F;20;AB;AB;0;0;0;0
14/01/2011;22;000013;01;00;0;35,23;0;0;;;;;0;0;0;0;FRANCISCO MILLAN;14/01/2011;000013;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
14/01/2011;22;000014;01;00;0;10,48;0;0;;;;;0;0;0;0;;14/01/2011;000014;0;0;0;0;R;A;;;0;F;22;AB;AB;0;0;0;0
14/01/2011;23;000012;02;1224;0;1007,56;181,36;0;;;WA380-5;;52;0;0;0;PEDIDO : 10/0054/11
SAP. 7710155640;31/01/2011;000178;0;0;0;0;R;P;;;0;F;20;AB;AB;0;0;0;0
14/01/2011;23;000013;02;1224;0;1007,56;181,36;0;;;WA380-5H;;52;0;0;0;Nº PEDIDO : 10/0055/11
