NUMTAR;DOCFEC;DOCSER;DOCNUM;DESTAR;IMPOBRA;IMPMAT;MARCA
01;14/09/2010;13;000216;VTA. DE REPUESTOS;0;345,56;N
01;15/09/2010;11;001084;VTA. DE REPUESTOS;0;12,22;N
01;15/09/2010;13;000217;VTA. DE REPUESTOS;0;188,74;N
01;15/09/2010;11;001085;VTA. DE REPUESTOS;0;29,27;N
01;15/09/2010;14;000090;VTA. DE REPUESTOS;0;86,31;N
01;15/09/2010;11;001086;VTA. DE REPUESTOS;0;222,44;N
01;15/09/2010;14;000091;VTA. DE REPUESTOS;0;36,51;N
01;15/09/2010;11;001087;VTA. DE REPUESTOS;0;35,21;N
01;16/09/2010;13;000218;VTA. DE REPUESTOS;0;305,06;N
01;16/09/2010;14;000092;VTA. DE REPUESTOS;0;36,27;N
01;17/09/2010;14;000093;VTA. DE REPUESTOS;0;426,66;N
01;17/09/2010;14;000094;VTA. DE REPUESTOS;0;287,91;N
01;17/09/2010;14;000095;VTA. DE REPUESTOS;0;181,51;N
01;17/09/2010;14;000096;VTA. DE REPUESTOS;0;195,86;N
01;20/09/2010;14;000097;VTA. DE REPUESTOS;0;94,76;N
01;20/09/2010;11;001088;VTA. DE REPUESTOS;0;27,78;N
01;21/09/2010;11;001089;VTA. DE REPUESTOS;0;9,76;N
01;21/09/2010;14;000098;VTA. DE REPUESTOS;0;533,36;N
01;21/09/2010;11;001090;VTA. DE REPUESTOS;0;41,53;N
01;21/09/2010;11;001091;VTA. DE REPUESTOS;0;6,45;N
01;21/09/2010;12;000337;VTA. DE REPUESTOS;0;69,95;N
01;21/09/2010;12;000338;VTA. DE REPUESTOS;0;6,88;N
01;21/09/2010;11;001092;VTA. DE REPUESTOS;0;96,14;N
01;21/09/2010;11;001093;VTA. DE REPUESTOS;0;16,09;N
01;22/09/2010;11;001094;VTA. DE REPUESTOS;0;2,65;N
01;22/09/2010;14;000099;VTA. DE REPUESTOS;0;412,18;N
01;22/09/2010;14;000100;VTA. DE REPUESTOS;0;183,86;N
01;22/09/2010;11;001095;VTA. DE REPUESTOS;0;76,86;N
01;22/09/2010;11;001096;VTA. DE REPUESTOS;0;20,69;N
01;22/09/2010;12;000339;VTA. DE REPUESTOS;0;69,95;N
01;23/09/2010;14;000101;VTA. DE REPUESTOS;0;48,49;N
01;23/09/2010;13;000219;VTA. DE REPUESTOS;0;95,2;N
01;23/09/2010;14;000102;VTA. DE REPUESTOS;0;112,04;N
01;23/09/2010;13;000220;VTA. DE REPUESTOS;0;250,06;N
01;23/09/2010;13;000221;VTA. DE REPUESTOS;0;304,39;N
01;23/09/2010;14;000103;VTA. DE REPUESTOS;0;320,43;N
01;23/09/2010;13;000222;VTA. DE REPUESTOS;0;222,1;N
01;23/09/2010;11;001097;VTA. DE REPUESTOS;0;5,18;N
01;24/09/2010;11;001098;MATERIAL;0;14,16;N
01;24/09/2010;11;001099;VTA. DE REPUESTOS;0;26,47;N
01;24/09/2010;12;000340;VTA. DE REPUESTOS;0;11,02;N
01;24/09/2010;14;000104;VTA. DE REPUESTOS;0;657,18;N
01;24/09/2010;13;000223;VTA. DE REPUESTOS;0;115,13;N
01;24/09/2010;11;001100;VTA. DE REPUESTOS;0;46,69;N
01;24/09/2010;11;001101;VTA. DE REPUESTOS;0;13,01;N
01;24/09/2010;11;001102;VTA. DE REPUESTOS;0;13,93;N
01;24/09/2010;11;001104;VTA. DE REPUESTOS;0;77,5;N
01;24/09/2010;11;001105;VTA. DE REPUESTOS;0;11,88;N
01;27/09/2010;11;001106;VTA. DE REPUESTOS;0;26,98;N
01;27/09/2010;12;000341;VTA. DE REPUESTOS;0;100,62;N
01;27/09/2010;11;001107;VTA. DE REPUESTOS;0;7,76;N
01;27/09/2010;12;000342;VTA. DE REPUESTOS;0;13,88;N
01;27/09/2010;11;001108;VTA. DE REPUESTOS;0;5,34;N
01;27/09/2010;11;001109;VTA. DE REPUESTOS;0;85,12;N
01;27/09/2010;13;000224;VTA. DE REPUESTOS;0;2063,8;N
01;27/09/2010;11;001110;VTA. DE REPUESTOS;0;133;N
01;27/09/2010;11;001112;VTA. DE REPUESTOS;0;115,89;N
01;27/09/2010;12;000343;VTA. DE REPUESTOS;0;13,12;N
01;28/09/2010;11;001113;VTA. DE REPUESTOS;0;112,36;N
01;28/09/2010;11;001114;VTA. DE REPUESTOS;0;281,01;N
01;28/09/2010;11;001115;VTA. DE REPUESTOS;0;53,36;N
01;28/09/2010;14;000105;VTA. DE REPUESTOS;0;33,7;N
01;28/09/2010;13;000225;VTA. DE REPUESTOS;0;621,5;N
01;28/09/2010;11;001116;VTA. DE REPUESTOS;0;11,94;N
01;28/09/2010;11;001117;VTA. DE REPUESTOS;0;6444,77;N
01;28/09/2010;11;001118;VTA. DE REPUESTOS;0;106,28;N
01;28/09/2010;11;001119;VTA. DE REPUESTOS;0;9,59;N
01;28/09/2010;12;000344;VTA. DE REPUESTOS;0;5,4;N
01;28/09/2010;11;001121;VTA. DE REPUESTOS;0;17,42;N
01;29/09/2010;13;000226;VTA. DE REPUESTOS;0;795,54;N
01;30/09/2010;11;001122;VTA. DE REPUESTOS;0;13,31;N
01;30/09/2010;13;000227;VTA. DE REPUESTOS;0;312;N
01;30/09/2010;11;001123;VTA. DE REPUESTOS;0;60,92;N
01;30/09/2010;12;000345;VTA. DE REPUESTOS;0;20,43;N
01;30/09/2010;13;000228;VTA. DE REPUESTOS;0;481,25;N
01;30/09/2010;13;000229;VTA. DE REPUESTOS;0;1410,36;N
01;30/09/2010;11;001124;VTA. DE REPUESTOS;0;50,77;N
01;30/09/2010;12;000346;VTA. DE REPUESTOS;0;10;N
01;30/09/2010;11;001125;VTA. DE REPUESTOS;0;61,92;N
01;30/09/2010;15;000012;VTA. DE REPUESTOS;0;235,04;N
01;30/09/2010;13;000230;VTA. DE REPUESTOS;0;149,48;N
01;30/09/2010;13;000231;VTA. DE REPUESTOS;0;678,4;N
01;30/09/2010;11;001126;VTA. DE REPUESTOS;0;37,36;N
01;30/09/2010;13;000232;VTA. DE REPUESTOS;0;302,57;N
01;01/10/2010;11;001127;VTA. DE REPUESTOS;0;50,33;N
01;01/10/2010;11;001128;VTA. DE REPUESTOS;0;17,22;N
01;01/10/2010;11;001129;VTA. DE REPUESTOS;0;1,84;N
01;01/10/2010;12;000347;VTA. DE REPUESTOS;0;5,96;N
01;01/10/2010;11;001130;VTA. DE REPUESTOS;0;66,11;N
01;01/10/2010;13;000233;VTA. DE REPUESTOS;0;357,79;N
01;01/10/2010;14;000106;VTA. DE REPUESTOS;0;155,98;N
01;01/10/2010;11;001131;VTA. DE REPUESTOS;0;23,02;N
01;01/10/2010;11;001132;VTA. DE REPUESTOS;0;25,39;N
01;01/10/2010;14;000107;VTA. DE REPUESTOS;0;85,55;N
01;01/10/2010;11;001133;VTA. DE REPUESTOS;0;736,06;N
01;01/10/2010;14;000108;VTA. DE REPUESTOS;0;178,49;N
01;01/10/2010;14;000109;VTA. DE REPUESTOS;0;-512,83;N
01;01/10/2010;11;001134;VTA. DE REPUESTOS;0;31,14;N
01;01/10/2010;12;000348;VTA. DE REPUESTOS;0;3,8;N
01;01/10/2010;11;001135;VTA. DE REPUESTOS;0;45,09;N
01;30/09/2010;13;000235;VTA. DE REPUESTOS;0;-625;N
01;04/10/2010;13;000236;VTA. DE REPUESTOS;0;76,25;N
01;04/10/2010;11;001136;VTA. DE REPUESTOS;0;9,31;N
01;04/10/2010;12;000349;VTA. DE REPUESTOS;0;50,95;N
01;04/10/2010;14;000110;VTA. DE REPUESTOS;0;86,47;N
01;04/10/2010;13;000237;VTA. DE REPUESTOS;0;119,98;N
01;04/10/2010;14;000111;VTA. DE REPUESTOS;0;97,76;N
01;04/10/2010;14;000112;VTA. DE REPUESTOS;0;53,56;N
01;04/10/2010;11;001137;VTA. DE REPUESTOS;0;95;N
01;04/10/2010;11;001138;VTA. DE REPUESTOS;0;142,77;N
01;04/10/2010;11;001140;VTA. DE REPUESTOS;0;93,5;N
01;04/10/2010;11;001141;VTA. DE REPUESTOS;0;19,88;N
01;04/10/2010;11;001142;VTA. DE REPUESTOS;0;5,18;N
01;04/10/2010;11;001143;VTA. DE REPUESTOS;0;46,08;N
01;04/10/2010;12;000350;VTA. DE REPUESTOS;0;12,66;N
01;05/10/2010;11;001144;VTA. DE REPUESTOS;0;159,87;N
01;05/10/2010;11;001145;VTA. DE REPUESTOS;0;9,5;N
01;05/10/2010;11;001146;VTA. DE REPUESTOS;0;13,79;N
01;05/10/2010;11;001147;VTA. DE REPUESTOS;0;7,59;N
01;05/10/2010;11;001148;VTA. DE REPUESTOS;0;132,24;N
01;05/10/2010;11;001149;VTA. DE REPUESTOS;0;44,85;N
01;05/10/2010;14;000113;VTA. DE REPUESTOS;0;963,65;N
01;05/10/2010;11;001150;VTA. DE REPUESTOS;0;6,78;N
01;05/10/2010;11;001151;VTA. DE REPUESTOS;0;8,61;N
01;05/10/2010;11;001152;VTA. DE REPUESTOS;0;84,32;N
01;05/10/2010;11;001153;VTA. DE REPUESTOS;0;128,86;N
01;06/10/2010;11;001154;VTA. DE REPUESTOS;0;83,79;N
01;06/10/2010;12;000351;VTA. DE REPUESTOS;0;7,62;N
01;06/10/2010;13;000238;VTA. DE REPUESTOS;0;227,92;N
01;06/10/2010;11;001155;VTA. DE REPUESTOS;0;34,05;N
01;06/10/2010;14;000114;VTA. DE REPUESTOS;0;1041,92;N
01;06/10/2010;11;001156;VTA. DE REPUESTOS;0;5,32;N
01;04/10/2010;11;001157;VTA. DE REPUESTOS;0;11,63;N
01;06/10/2010;11;001158;VTA. DE REPUESTOS;0;9,9;N
01;06/10/2010;14;000115;VTA. DE REPUESTOS;0;580,37;N
01;06/10/2010;11;001159;VTA. DE REPUESTOS;0;12,75;N
01;08/10/2010;12;000352;VTA. DE REPUESTOS;0;11;N
01;09/10/2010;11;001160;VTA. DE REPUESTOS;0;17,97;N
01;09/10/2010;11;001161;VTA. DE REPUESTOS;0;264,48;N
01;07/10/2010;11;001162;VTA. DE REPUESTOS;0;7,25;N
01;09/10/2010;11;001163;VTA. DE REPUESTOS;0;15,2;N
01;09/10/2010;11;001164;VTA. DE REPUESTOS;0;78,02;N
01;09/10/2010;12;000353;VTA. DE REPUESTOS;0;7,69;N
01;09/10/2010;11;001165;VTA. DE REPUESTOS;0;16,82;N
01;07/10/2010;14;000116;VTA. DE REPUESTOS;0;71,84;N
01;07/10/2010;14;000117;VTA. DE REPUESTOS;0;529,7;N
01;09/10/2010;11;001166;VTA. DE REPUESTOS;0;23,68;N
01;09/10/2010;12;000354;VTA. DE REPUESTOS;0;36,98;N
01;09/10/2010;11;001167;VTA. DE REPUESTOS;0;26,25;N
01;07/10/2010;11;001168;VTA. DE REPUESTOS;0;3,6;N
01;07/10/2010;11;001169;VTA. DE REPUESTOS;0;249,25;N
01;07/10/2010;12;000355;VTA. DE REPUESTOS;0;32,89;N
01;07/10/2010;11;001170;VTA. DE REPUESTOS;0;9,94;N
01;07/10/2010;11;001171;VTA. DE REPUESTOS;0;31,69;N
01;07/10/2010;11;001172;VTA. DE REPUESTOS;0;147,78;N
01;07/10/2010;11;001173;VTA. DE REPUESTOS;0;49,08;N
01;08/10/2010;11;001174;VTA. DE REPUESTOS;0;132,24;N
01;08/10/2010;13;000239;VTA. DE REPUESTOS;0;241,8;N
01;08/10/2010;14;000118;VTA. DE REPUESTOS;0;13,5;N
01;08/10/2010;14;000119;VTA. DE REPUESTOS;0;182,62;N
01;08/10/2010;14;000120;VTA. DE REPUESTOS;0;246,5;N
01;08/10/2010;11;001175;VTA. DE REPUESTOS;0;19,28;N
01;08/10/2010;11;001176;VTA. DE REPUESTOS;0;71,57;N
01;08/10/2010;12;000356;VTA. DE REPUESTOS;0;31,81;N
01;08/10/2010;12;000357;VTA. DE REPUESTOS;0;24,6;N
01;08/10/2010;11;001177;VTA. DE REPUESTOS;0;19,15;N
01;11/10/2010;11;001178;VTA. DE REPUESTOS;0;44,33;N
01;11/10/2010;11;001179;VTA. DE REPUESTOS;0;93,8;N
01;11/10/2010;11;001180;VTA. DE REPUESTOS;0;36,35;N
01;11/10/2010;11;001181;VTA. DE REPUESTOS;0;62,4;N
01;11/10/2010;12;000358;VTA. DE REPUESTOS;0;1,89;N
01;11/10/2010;11;001182;VTA. DE REPUESTOS;0;7,48;N
01;11/10/2010;11;001183;VTA. DE REPUESTOS;0;28,59;N
01;11/10/2010;11;001184;VTA. DE REPUESTOS;0;12,31;N
01;11/10/2010;12;000359;VTA. DE REPUESTOS;0;30,1;N
01;11/10/2010;12;000360;VTA. DE REPUESTOS;0;6,47;N
01;11/10/2010;11;001185;VTA. DE REPUESTOS;0;63,39;N
01;13/10/2010;11;001186;VTA. DE REPUESTOS;0;102,64;N
01;13/10/2010;13;000240;VTA. DE REPUESTOS;0;17500;N
01;13/10/2010;12;000361;VTA. DE REPUESTOS;0;10,96;N
01;13/10/2010;11;001187;VTA. DE REPUESTOS;0;86,58;N
01;13/10/2010;11;001188;VTA. DE REPUESTOS;0;10,29;N
01;13/10/2010;11;001189;VTA. DE REPUESTOS;0;483,74;N
01;13/10/2010;12;000362;VTA. DE REPUESTOS;0;7,45;N
01;13/10/2010;11;001190;VTA. DE REPUESTOS;0;71,09;N
01;13/10/2010;11;001191;VTA. DE REPUESTOS;0;10,18;N
01;13/10/2010;11;001192;VTA. DE REPUESTOS;0;17,52;N
01;13/10/2010;11;001193;VTA. DE REPUESTOS;0;45,3;N
01;14/10/2010;11;001194;VTA. DE REPUESTOS;0;16,26;N
01;14/10/2010;11;001195;VTA. DE REPUESTOS;0;8,77;N
01;14/10/2010;11;001196;VTA. DE REPUESTOS;0;60,8;N
01;14/10/2010;13;000241;VTA. DE REPUESTOS;0;303,92;N
01;14/10/2010;11;001197;VTA. DE REPUESTOS;0;1232,04;N
01;14/10/2010;13;000242;VTA. DE REPUESTOS;0;969,65;N
01;14/10/2010;14;000121;VTA. DE REPUESTOS;0;285,04;N
01;14/10/2010;13;000243;VTA. DE REPUESTOS;0;321,07;N
01;14/10/2010;11;001198;VTA. DE REPUESTOS;0;306,09;N
01;14/10/2010;13;000244;VTA. DE REPUESTOS;0;-141,31;N
01;14/10/2010;14;000122;VTA. DE REPUESTOS;0;74,92;N
01;14/10/2010;11;001199;VTA. DE REPUESTOS;0;34,49;N
01;14/10/2010;11;001201;VTA. DE REPUESTOS;0;67,96;N
01;14/10/2010;12;000363;VTA. DE REPUESTOS;0;24,64;N
01;14/10/2010;11;001203;VTA. DE REPUESTOS;0;8,87;N
01;15/10/2010;11;001204;VTA. DE REPUESTOS;0;109,01;N
01;15/10/2010;11;001205;VTA. DE REPUESTOS;0;234,6;N
01;15/10/2010;14;000123;VTA. DE REPUESTOS;0;670,3;N
01;15/10/2010;13;000245;VTA. DE REPUESTOS;0;77,46;N
01;15/10/2010;11;001206;VTA. DE REPUESTOS;0;52,54;N
01;15/10/2010;11;001207;VTA. DE REPUESTOS;0;105,76;N
01;15/10/2010;11;001208;VTA. DE REPUESTOS;0;1,04;N
01;15/10/2010;11;001209;VTA. DE REPUESTOS;0;6,24;N
01;15/10/2010;11;001210;VTA. DE REPUESTOS;0;37,11;N
01;15/10/2010;11;001211;VTA. DE REPUESTOS;0;6,95;N
01;15/10/2010;11;001212;VTA. DE REPUESTOS;0;49,09;N
01;15/10/2010;11;001213;VTA. DE REPUESTOS;0;6,6;N
01;15/10/2010;11;001214;VTA. DE REPUESTOS;0;56,48;N
01;18/10/2010;13;000246;VTA. DE REPUESTOS;0;275,2;N
01;18/10/2010;13;000247;VTA. DE REPUESTOS;0;392,79;N
01;18/10/2010;13;000248;VTA. DE REPUESTOS;0;194,5;N
01;18/10/2010;12;000364;VTA. DE REPUESTOS;0;51,97;N
01;18/10/2010;11;001215;VTA. DE REPUESTOS;0;78,35;N
01;18/10/2010;11;001216;VTA. DE REPUESTOS;0;44,69;N
01;18/10/2010;11;001217;VTA. DE REPUESTOS;0;7,13;N
01;18/10/2010;12;000365;VTA. DE REPUESTOS;0;25,39;N
01;18/10/2010;14;000124;VTA. DE REPUESTOS;0;46,96;N
01;18/10/2010;12;000366;VTA. DE REPUESTOS;0;4;N
01;18/10/2010;11;001219;VTA. DE REPUESTOS;0;89,7;N
01;18/10/2010;11;001220;VTA. DE REPUESTOS;0;14;N
01;18/10/2010;13;000249;VTA. DE REPUESTOS;0;476,92;N
01;18/10/2010;13;000250;VTA. DE REPUESTOS;0;113,09;N
01;18/10/2010;11;001221;VTA. DE REPUESTOS;0;65,5;N
01;18/10/2010;11;001222;VTA. DE REPUESTOS;0;34,1;N
01;18/10/2010;12;000368;VTA. DE REPUESTOS;0;1,39;N
01;18/10/2010;11;001223;VTA. DE REPUESTOS;0;62,2;N
01;18/10/2010;11;001224;VTA. DE REPUESTOS;0;17,44;N
01;19/10/2010;13;000251;VTA. DE REPUESTOS;0;145,48;N
01;19/10/2010;11;001225;VTA. DE REPUESTOS;0;7,55;N
01;19/10/2010;13;000252;VTA. DE REPUESTOS;0;64,3;N
01;19/10/2010;11;001226;VTA. DE REPUESTOS;0;19,13;N
01;19/10/2010;11;001227;VTA. DE REPUESTOS;0;4,28;N
01;19/10/2010;12;000369;VTA. DE REPUESTOS;0;1,7;N
01;19/10/2010;11;001228;DESMONTAR Y MONTAJE DE ENFRIADOR;0;1580;N
01;19/10/2010;13;000253;VTA. DE REPUESTOS;0;235,94;N
01;10/09/2010;11;001067;VTA. DE REPUESTOS;0;-85,87;N
01;19/10/2010;11;001230;VTA. DE REPUESTOS;0;7,25;N
01;19/10/2010;12;000370;VTA. DE REPUESTOS;0;2;N
01;19/10/2010;12;000371;VTA. DE REPUESTOS;0;5,05;N
01;19/10/2010;11;001231;VTA. DE REPUESTOS;0;63,2;N
01;19/10/2010;11;001232;VTA. DE REPUESTOS;0;39,4;N
01;19/10/2010;11;001233;VTA. DE REPUESTOS;0;29,75;N
01;20/10/2010;13;000254;VTA. DE REPUESTOS;0;652,85;N
01;20/10/2010;12;000372;VTA. DE REPUESTOS;0;22,93;N
01;20/10/2010;11;001234;VTA. DE REPUESTOS;0;54,98;N
01;20/10/2010;11;001235;VTA. DE REPUESTOS;0;70,14;N
01;20/10/2010;11;001236;VTA. DE REPUESTOS;0;12,35;N
01;20/10/2010;11;001237;VTA. DE REPUESTOS;0;22,44;N
01;20/10/2010;11;001238;VTA. DE REPUESTOS;0;24,78;N
01;20/10/2010;14;000125;VTA. DE REPUESTOS;0;148,58;N
01;20/10/2010;14;000126;VTA. DE REPUESTOS;0;50,86;N
01;20/10/2010;11;001239;VTA. DE REPUESTOS;0;44,07;N
01;20/10/2010;11;001240;VTA. DE REPUESTOS;0;45,82;N
01;20/10/2010;11;001241;VTA. DE REPUESTOS;0;11,19;N
01;20/10/2010;11;001242;VTA. DE REPUESTOS;0;9,55;N
01;20/10/2010;11;001243;VTA. DE REPUESTOS;0;24,61;N
01;20/10/2010;11;001244;VTA. DE REPUESTOS;0;43,89;N
01;20/10/2010;11;001245;VTA. DE REPUESTOS;0;16,63;N
01;20/10/2010;12;000373;VTA. DE REPUESTOS;0;5,11;N
01;20/10/2010;11;001246;VTA. DE REPUESTOS;0;73,28;N
01;20/10/2010;11;001247;VTA. DE REPUESTOS;0;1,89;N
01;20/10/2010;11;001248;VTA. DE REPUESTOS;0;10,83;N
01;21/10/2010;11;001249;VTA. DE REPUESTOS;0;257,18;N
01;21/10/2010;11;001250;VTA. DE REPUESTOS;0;18,96;N
01;19/10/2010;11;001251;VTA. DE REPUESTOS;0;100,35;N
01;21/10/2010;11;001252;VTA. DE REPUESTOS;0;37,2;N
01;21/10/2010;11;001253;VTA. DE REPUESTOS;0;11,73;N
01;21/10/2010;14;000128;VTA. DE REPUESTOS;0;44,6;N
01;21/10/2010;11;001255;VTA. DE REPUESTOS;0;15,01;N
01;21/10/2010;11;001256;VTA. DE REPUESTOS;0;43,27;N
01;21/10/2010;13;000255;VTA. DE REPUESTOS;0;83,78;N
01;21/10/2010;11;001257;VTA. DE REPUESTOS;0;51,83;N
01;21/10/2010;11;001258;VTA. DE REPUESTOS;0;3,78;N
01;22/10/2010;11;001259;VTA. DE REPUESTOS;0;15,69;N
01;22/10/2010;11;001260;VTA. DE REPUESTOS;0;9,02;N
01;22/10/2010;11;001261;VTA. DE REPUESTOS;0;53,34;N
01;22/10/2010;12;000374;VTA. DE REPUESTOS;0;27,7;N
01;22/10/2010;11;001262;VTA. DE REPUESTOS;0;63,58;N
01;22/10/2010;11;001263;VTA. DE REPUESTOS;0;4,03;N
01;22/10/2010;12;000375;VTA. DE REPUESTOS;0;-17,15;N
01;22/10/2010;11;001264;VTA. DE REPUESTOS;0;6,05;N
01;22/10/2010;11;001265;VTA. DE REPUESTOS;0;77,19;N
01;25/10/2010;12;000376;VTA. DE REPUESTOS;0;11,84;N
01;25/10/2010;11;001266;VTA. DE REPUESTOS;0;42,84;N
01;25/10/2010;13;000256;VTA. DE REPUESTOS;0;279,4;N
01;25/10/2010;11;001267;VTA. DE REPUESTOS;0;3,32;N
01;25/10/2010;12;000377;VTA. DE REPUESTOS;0;22,87;N
01;25/10/2010;11;001268;VTA. DE REPUESTOS;0;2,52;N
01;25/10/2010;12;000378;VTA. DE REPUESTOS;0;7,47;N
01;25/10/2010;11;001269;VTA. DE REPUESTOS;0;4,22;N
01;25/10/2010;11;001270;VTA. DE REPUESTOS;0;2,44;N
01;25/10/2010;13;000257;VTA. DE REPUESTOS;0;-100;N
01;22/11/2010;11;001272;VTA. DE REPUESTOS;0;9,2;N
01;25/10/2010;11;001273;VTA. DE REPUESTOS;0;0,91;N
01;26/10/2010;12;000379;VTA. DE REPUESTOS;0;385,62;N
01;26/10/2010;11;001274;VTA. DE REPUESTOS;0;-18,96;N
01;26/10/2010;11;001275;VTA. DE REPUESTOS;0;19,22;N
01;26/10/2010;12;000380;VTA. DE REPUESTOS;0;13,09;N
01;26/10/2010;11;001276;VTA. DE REPUESTOS;0;79,8;N
01;26/10/2010;13;000258;VTA. DE REPUESTOS;0;842,15;N
01;26/10/2010;14;000129;VTA. DE REPUESTOS;0;182,16;N
01;26/10/2010;11;001277;VTA. DE REPUESTOS;0;7,67;N
01;27/10/2010;11;001278;VTA. DE REPUESTOS;0;10,2;N
01;27/10/2010;11;001279;VTA. DE REPUESTOS;0;3,76;N
01;27/10/2010;11;001280;VTA. DE REPUESTOS;0;4,69;N
01;27/10/2010;14;000130;VTA. DE REPUESTOS;0;162,54;N
01;27/10/2010;13;000259;VTA. DE REPUESTOS;0;11450;N
01;27/10/2010;14;000131;VTA. DE REPUESTOS;0;141,28;N
01;27/10/2010;14;000132;VTA. DE REPUESTOS;0;178,5;N
01;27/10/2010;12;000381;VTA. DE REPUESTOS;0;17,04;N
01;27/10/2010;12;000382;VTA. DE REPUESTOS;0;20,17;N
01;27/10/2010;11;001281;VTA. DE REPUESTOS;0;17,99;N
01;27/10/2010;11;001283;VTA. DE REPUESTOS;0;7,07;N
01;27/10/2010;11;001284;VTA. DE REPUESTOS;0;397,64;N
01;28/10/2010;13;000260;VTA. DE REPUESTOS;0;105,21;N
01;28/10/2010;11;001286;VTA. DE REPUESTOS;0;83,73;N
01;28/10/2010;13;000261;VTA. DE REPUESTOS;0;9,62;N
01;28/10/2010;13;000262;VTA. DE REPUESTOS;0;37;N
01;28/10/2010;13;000263;VTA. DE REPUESTOS;0;88;N
01;28/10/2010;13;000264;VTA. DE REPUESTOS;0;807,61;N
01;28/10/2010;12;000383;VTA. DE REPUESTOS;0;79,88;N
01;28/10/2010;11;001287;VTA. DE REPUESTOS;0;157,2;N
01;28/10/2010;11;001288;VTA. DE REPUESTOS;0;42,56;N
01;28/10/2010;11;001289;VTA. DE REPUESTOS;0;1,68;N
01;28/10/2010;11;001290;VTA. DE REPUESTOS;0;83,21;N
01;29/10/2010;11;001291;VTA. DE REPUESTOS;0;10,24;N
01;29/10/2010;13;000265;VTA. DE REPUESTOS;0;182,43;N
01;29/10/2010;11;001292;VTA. DE REPUESTOS;0;330,54;N
01;29/10/2010;11;001293;VTA. DE REPUESTOS;0;197,06;N
01;29/10/2010;14;000133;VTA. DE REPUESTOS;0;40,35;N
01;29/10/2010;11;001294;VTA. DE REPUESTOS;0;121,37;N
01;29/10/2010;11;001295;VTA. DE REPUESTOS;0;79,13;N
01;29/10/2010;14;000134;VTA. DE REPUESTOS;0;15,63;N
01;29/10/2010;13;000266;VTA. DE REPUESTOS;0;157,2;N
01;29/10/2010;11;001296;VTA. DE REPUESTOS;0;7,38;N
01;29/10/2010;12;000384;VTA. DE REPUESTOS;0;79,28;N
01;29/10/2010;11;001297;VTA. DE REPUESTOS;0;208,31;N
01;29/10/2010;11;001298;VTA. DE REPUESTOS;0;74,82;N
01;29/10/2010;12;000385;VTA. DE REPUESTOS;0;6,99;N
01;29/10/2010;11;001299;VTA. DE REPUESTOS;0;48,37;N
01;29/10/2010;12;000386;VTA. DE REPUESTOS;0;-11,5;N
01;29/10/2010;12;000387;VTA. DE REPUESTOS;0;59,65;N
01;29/10/2010;11;001300;VTA. DE REPUESTOS;0;79,47;N
01;02/11/2010;12;000388;VTA. DE REPUESTOS;0;9,42;N
01;02/11/2010;12;000389;VTA. DE REPUESTOS;0;8;N
01;02/11/2010;11;001301;VTA. DE REPUESTOS;0;2,98;N
01;02/11/2010;12;000390;VTA. DE REPUESTOS;0;7,33;N
01;02/11/2010;12;000391;VTA. DE REPUESTOS;0;14,42;N
01;02/11/2010;14;000136;VTA. DE REPUESTOS;0;267,13;N
01;02/10/2010;12;000393;VTA. DE REPUESTOS;0;19,17;N
01;02/11/2010;11;001303;VTA. DE REPUESTOS;0;51;N
01;03/11/2010;11;001304;VTA. DE REPUESTOS;0;4,74;N
01;03/11/2010;11;001305;VTA. DE REPUESTOS;0;15,4;N
01;03/10/2010;12;000394;VTA. DE REPUESTOS;0;46,35;N
01;03/10/2010;13;000267;VTA. DE REPUESTOS;0;51,78;N
01;03/11/2010;11;001307;VTA. DE REPUESTOS;0;65,64;N
01;03/11/2010;11;001308;VTA. DE REPUESTOS;0;75,6;N
01;03/11/2010;11;001309;VTA. DE REPUESTOS;0;101,15;N
01;03/11/2010;11;001310;VTA. DE REPUESTOS;0;87,67;N
01;03/10/2010;12;000395;VTA. DE REPUESTOS;0;27,92;N
01;03/11/2010;12;000396;VTA. DE REPUESTOS;0;20,34;N
01;15/10/2010;11;001311;VTA. DE REPUESTOS;0;133,74;N
01;28/10/2010;11;001312;VTA. DE REPUESTOS;0;47,38;N
01;03/11/2010;11;001313;VTA. DE REPUESTOS;0;19,99;N
01;04/11/2010;11;001314;VTA. DE REPUESTOS;0;56,77;N
01;04/10/2010;12;000397;VTA. DE REPUESTOS;0;2,79;N
01;04/11/2010;11;001315;VTA. DE REPUESTOS;0;4,84;N
01;04/11/2010;11;001316;VTA. DE REPUESTOS;0;9,95;N
01;04/11/2010;11;001317;VTA. DE REPUESTOS;0;3,06;N
01;04/11/2010;11;001318;VTA. DE REPUESTOS;0;11,52;N
01;04/11/2010;13;000268;VTA. DE REPUESTOS;0;46,17;N
01;04/11/2010;12;000398;VTA. DE REPUESTOS;0;10,97;N
01;05/11/2010;13;000269;VTA. DE REPUESTOS;0;35,42;N
01;05/11/2010;11;001320;VTA. DE REPUESTOS;0;42,2;N
01;05/11/2010;11;001321;VTA. DE REPUESTOS;0;10,51;N
01;05/11/2010;11;001322;VTA. DE REPUESTOS;0;4,85;N
01;05/11/2010;13;000270;VTA. DE REPUESTOS;0;194,55;N
01;05/11/2010;11;001323;VTA. DE REPUESTOS;0;4,93;N
01;05/11/2010;14;000137;VTA. DE REPUESTOS;0;113,94;N
