NUMTAR;CODALM;CODPDT;DESPDT;DOCFEC;DOCSER;DOCNUM;CANFACT;CANREAL;DTOMAT;CODMOD;PORIMP;PORREC;PVP;LINMATE;MARCA
01;01;2.5X15;TORICA NITRILO;07/02/2008;81;000183;4;4;20;01;16;4;0,95;00005;N
01;01;2X19;TORICA NITRILO;07/02/2008;81;000183;1;1;20;01;16;4;0,98566;00010;N
01;01;2X20;TORICA NITRILO;07/02/2008;81;000183;1;1;20;01;16;4;2,82;00015;N
01;01;4738-BF988;FILTRO GASOIL;07/02/2008;81;000184;3;3;20;01;16;4;6,96;00005;N
01;01;597-16-16;ARANDELA METAL GOMA M-16;07/02/2008;81;000185;10;10;20;01;16;4;0,37;00005;N
01;01;2.5X15;TORICA NITRILO;07/02/2008;81;000186;5;5;15;01;16;4;0,95;00005;N
01;01;8M4438;TORICA SILICONA;07/02/2008;81;000187;4;4;0;01;16;4;3,16132;00005;N
01;01;8M4437;TORICA SILICONA;07/02/2008;81;000187;5;5;0;01;16;4;3,28;00010;N
01;01;4738-BT8476;FILTRO HIDRAULICO;29/02/2008;81;000188;1;1;20;01;16;4;17;00005;N
01;01;1852-3465;CONS. LATIGUILLO R2AT 1/4 A 700 MM.;03/03/2008;81;000189;1;1;15;01;16;4;9,96;00005;N
01;01;1852-3466;CONS. LATIGUILLO R2AT 3/8 A 510 MM;03/03/2008;81;000190;1;1;0;01;16;4;10,78;00005;N
01;01;1063-19X27.4;MANGUERA ACEITE HYDRO´K;03/03/2008;81;000191;0,12;0,12;20;01;16;4;5,8;00005;N
01;01;1063-32X43;MANGUERA ACEITE HYDRO´K;03/03/2008;81;000191;0,16;0,16;20;01;16;4;17,69;00010;N
01;01;4908-549-220-32;ABRAZADERA ZEBRA NIROSTA 12 MM.;03/03/2008;81;000191;2;2;20;01;16;4;0,93157;00015;N
01;01;4908-549-232-50;ABRAZADERA ZEBRA NIROSTA 12 MM.;03/03/2008;81;000191;2;2;20;01;16;4;1,20202;00020;N
01;01;1063-32X43;MANGUERA ACEITE HYDRO´K;03/03/2008;81;000192;0,5;0,5;20;01;16;4;17,69;00005;N
01;01;4908-549-232-50;ABRAZADERA ZEBRA NIROSTA 12 MM.;03/03/2008;81;000192;1;1;20;01;16;4;1,20202;00010;N
01;01;4903-630;BATERIA 180 +D;03/03/2008;81;000193;1;1;15;01;16;4;167,25;00005;N
01;01;697-6-6;ARANDELA METAL GOMA 3/8;03/03/2008;81;000194;10;10;20;01;16;4;0,28;00005;N
01;01;3.53X31.34;TORICA NITRILO;03/03/2008;81;000194;6;6;20;01;16;4;2,66;00010;N
01;01;1852-3471;REMETER LATIGUILLO R2AT 5/16;03/03/2008;81;000196;3;3;15;01;16;4;3;00005;N
01;01;1852-3472;CONS. LATIGUILLO R2AT 1/2 A 580 MM.;11/02/2008;81;000197;1;1;20;01;16;4;8,49;00005;N
01;01;1852-3470;CONS. LATIGUILLO R2AT 5/8 A 550 MM.;11/02/2008;81;000198;1;1;20;01;16;4;24,55;00005;N
01;01;1852-3469;CONS. LATIGUILLO R2AT 1/2 A1340;11/02/2008;81;000199;1;1;20;01;16;4;23,74;00005;N
01;01;639-04-04;ADAPTADOR MACHO-MACHO 1/4;08/02/2008;81;000200;2;2;0;01;16;4;0,85;00005;N
01;01;1852-3462;CONS. LATIGUILLO R1AT 1/4 A 520 MM.;08/02/2008;81;000200;2;2;0;01;16;4;6,25;00010;N
01;01;1852-3463;CONS. LATIGUILLO R1AT 1/2 A 1060 MM.;08/02/2008;81;000200;1;1;0;01;16;4;14,55;00015;N
01;01;3B8491;ENGRASADOR LARGO;04/03/2008;81;000201;10;10;0;01;16;4;4,63;00005;N
01;01;1852-3393;CONS. LATIGUILLO R12 3/4 A 1030 MM.;08/02/2008;81;000202;1;1;15;01;16;4;58,55;00005;N
01;01;3.53X24.99;TORICA NITRILO;08/02/2008;81;000202;2;2;15;01;16;4;3,54;00010;N
01;01;4900;SOLDAR TUBO HIERRO ESPIGA;08/02/2008;81;000202;2;2;15;01;16;4;11,75;00015;N
01;01;4900;SOLDADURA DE TUBO;12/02/2008;81;000203;1;1;15;01;16;4;10,75;00005;N
01;01;1852-3473;CONS. LATIGUILLO R2AT 1/2 A 350 MM.;12/02/2008;81;000203;1;1;15;01;16;4;12,39;00010;N
01;01;1.78X12.42;TORICA NITRILO;12/02/2008;81;000203;2;2;15;01;16;4;0,95;00015;N
01;01;1.78X11.10;TORICA NITRILO;12/02/2008;81;000203;2;2;15;01;16;4;0,96162;00020;N
01;01;1852-3474;CONS. LATIGUILLO R2AT 1" A 2000 MM.;19/02/2008;81;000204;1;1;15;01;16;4;66,9;00005;N
01;01;1852-3475;CONS. LATIGUILLO R12 3/4 A 2000 MM.;19/02/2008;81;000204;1;1;15;01;16;4;74,7;00010;N
01;01;1852-3476;REMETER LAT. 4SP 3/4;19/02/2008;81;000204;2;2;15;01;16;4;10,75;00015;N
01;01;697-12-12;ARANDELA METAL GOMA 3/4;04/03/2008;81;000205;4;4;20;01;16;4;0,37;00005;N
01;01;8200-12-12;VALVULA 2 VIAS CIERRE ESFERICO;04/03/2008;81;000205;1;1;20;01;16;4;52,7;00010;N
01;01;682-06-12;REDUCCION MACHO-HEMBRA 3/8 - 3/4;04/03/2008;81;000205;2;2;20;01;16;4;1,9;00015;N
01;01;4919-7022157600;VALVULA;05/02/2008;81;000206;1;1;0;01;16;4;339,75;00005;N
01;01;4919-7022157500;VALVULA;05/02/2008;81;000206;1;1;0;01;16;4;199,79;00010;N
01;01;4900;SOLDAR SOPORTE MANDO A DISTANCIA EN ALUM.;11/02/2008;81;000207;1;1;15;01;16;4;47,43;00005;N
01;01;3B1915;TORNILLO W. 3/8-16 X 1.3/8;06/02/2008;81;000208;4;4;20;01;16;4;0,75127;00005;N
01;01;5M2894;ARANDELA PLANA 3/8;06/02/2008;81;000208;8;8;20;01;16;4;0,36;00010;N
01;01;9S8752;TUERCA 3/8;06/02/2008;81;000208;4;4;20;01;16;4;0,264;00015;N
01;01;1.78X12.42;TORICA NITRILO;06/02/2008;81;000208;1;1;20;01;16;4;0,95;00020;N
01;01;1063-40X54;MANGUERA ACEITE HYDRO´K;04/03/2008;81;000210;0,17;0,17;15;01;16;4;22,45;00005;N
01;01;4900;SOLDADURA TUBO ESCAPE DAEWO;11/02/2008;81;000209;1;1;15;01;16;4;113,1;00005;N
01;01;4903-1301602000;PILOTO 349X129 C/ PRENSA EST IZD;11/02/2008;81;000211;1;1;20;01;16;4;41;00005;N
01;01;4903-1301602200;PILOTO 349X129 C/PRENSA DCH;11/02/2008;81;000211;1;1;20;01;16;4;41;00010;N
01;01;4901-T;TERMINAL;11/02/2008;81;000211;25;25;20;01;16;4;0,30051;00015;N
01;01;4903-82115;LAMPARA 24V 21W;11/02/2008;81;000211;10;10;20;01;16;4;0,35;00020;N
01;01;4901-LAM-24V-10A;LAMPARA 24V 10W;11/02/2008;81;000211;10;10;20;01;16;4;0,94;00025;N
01;01;4903-R10H;REGLETA DE 12 FICHAS CONEX. 10 M/M P/P1UD;11/02/2008;81;000211;2;2;20;01;16;4;0,2;00030;N
01;01;4903-2BA00548100;PILOTO INTERMITENTE;12/02/2008;81;000212;1;1;20;01;16;4;48,42;00005;N
01;01;5.33X27.94;TORICA NITRILO;04/03/2008;81;000213;2;2;20;01;16;4;1,95;00005;N
01;01;682-08-12;REDUCCION MACHO-HEMBRA 1/2 - 3/4;11/02/2008;82;000054;2;2;20;;;;1,88;00005;N
01;01;20511-12-12;ESPIGA RECTA T.L. BSP 3/4;11/02/2008;82;000054;2;2;20;;;;2,82;00010;N
01;01;2X9;TORICA NITRILO;12/02/2008;81;000214;4;4;20;01;16;4;0,95;00005;N
01;01;1852-3479;REMETER LATIGUILLO R2AT 5/16;04/03/2008;81;000215;1;1;20;01;16;4;6;00005;N
01;01;2.62X31.42;TORICA NITRILO;12/02/2008;81;000216;1;1;20;01;16;4;1,15;00005;N
01;01;2.62X32.99;TORICA NITRILO;12/02/2008;81;000216;1;1;20;01;16;4;1,05177;00010;N
01;01;4905-UCX.11FYH;RODAMIENTO UCX;15/02/2008;81;000217;2;2;0;01;16;4;55,86;00005;N
01;01;4905-YAR-208-2F;RODAMIENTO YAR 280 2F;15/02/2008;81;000217;2;2;0;01;16;4;19,8;00010;N
01;01;4900;CONS. LATIGUILLO;04/03/2008;82;000055;1;1;20;;;;9,96;00005;N
01;01;4972-15266689;RETEN;13/02/2008;81;000218;1;1;0;01;16;4;90,29;00005;N
01;01;4753-4464301161;EJE PIÑON SOLAR;13/02/2008;81;000218;1;1;0;01;16;4;381,44;00010;N
01;01;4753-4464301173;RUEDA DENTADA INTERIOR;13/02/2008;81;000218;1;1;0;01;16;4;1517,8;00015;N
01;01;4753-0630501035;ANILLO;13/02/2008;81;000218;4;4;0;01;16;4;2,72;00020;N
01;01;4753-4474205047;PIÑON + RODAMIENTO;13/02/2008;81;000218;4;4;0;01;16;4;399;00025;N
01;01;4797-5607033;MANGUERA ENGRASE 8 X 4;04/03/2008;81;000219;20;20;20;01;16;4;7,49;00005;N
01;01;4738-BT8851MPG;FILTRO TRANSMISION;04/03/2008;81;000219;1;1;20;01;16;4;44,46;00010;N
01;01;4738-PT8414MPG;FILTRO HIDRAULICO;04/03/2008;81;000219;2;2;20;01;16;4;68,67;00015;N
01;01;4738-PA1832;FILTRO TAPON RESPIR. T.H.;04/03/2008;81;000219;1;1;20;01;16;4;6,03;00020;N
01;01;4738-IA8802;FILTRO RESPIRADERO T.H.;04/03/2008;81;000219;1;1;20;01;16;4;11,55;00025;N
01;01;4738-BT8879MPG;FILTRO TRANSMISION;04/03/2008;81;000219;1;1;20;01;16;4;106,95;00030;N
01;01;4738-IF3360;FILTRO DECANTADOR GASOIL;04/03/2008;81;000219;1;1;20;01;16;4;42,3;00035;N
01;01;4738-BF988;FILTRO GASOIL;04/03/2008;81;000219;2;2;20;01;16;4;6,96;00040;N
01;01;4738-BW5141;FILTRO AGUA;04/03/2008;81;000219;2;2;20;01;16;4;20,58;00045;N
01;01;4738-BF7883;FILTRO GASOIL;04/03/2008;81;000219;1;1;20;01;16;4;21,12;00050;N
01;01;4738-B76;FILTRO ACEITE MOTOR;04/03/2008;81;000219;1;1;20;01;16;4;9,4;00055;N
01;01;4738-B236;FILTRO ACEITE MOTOR;04/03/2008;81;000219;1;1;20;01;16;4;8,33;00060;N
01;01;4738-PA2798;FILTRO RESPIRADERO;04/03/2008;81;000219;6;6;20;01;16;4;12,1;00065;N
01;01;4738-IA6001;FILTRO AIRE AC.;04/03/2008;81;000219;1;1;20;01;16;4;80,61;00070;N
01;01;4738-IA6002;FILTRO AIRE AC.;04/03/2008;81;000219;1;1;20;01;16;4;52,86;00075;N
01;01;4738-IA4610;FILTRO AIRE AC;04/03/2008;81;000219;1;1;20;01;16;4;37,32;00080;N
01;01;4738-IA4611;PREFILTRO AIRE ACONDICIONADO;04/03/2008;81;000219;1;1;20;01;16;4;13,1;00085;N
01;01;4738-PA2805;FILTRO ALTERNADOR;04/03/2008;81;000219;1;1;20;01;16;4;41,31;00090;N
01;01;4900-AGUA;AGUA FUERTE;14/02/2008;81;000220;4;4;20;01;16;4;0,74;00005;N
01;01;4900-AGUA;AGUA FUERTE;14/02/2008;81;000221;7;7;20;01;16;4;0,74;00005;N
01;01;2X20;TORICA NITRILO;14/02/2008;81;000222;2;2;20;01;16;4;2,82;00005;N
01;01;3.53X53.57;TORICA NITRILO;14/02/2008;81;000223;1;1;20;01;16;4;1,73091;00005;N
01;01;2.62X9.92;TORICA NITRILO;14/02/2008;81;000224;12;12;0;01;16;4;1,11187;00005;N
01;01;09FCG6-1/8;RACOR EN CODO MICRO 6 X 1/8;15/02/2008;81;000225;1;1;20;01;16;4;3,6;00005;N
01;01;8200-12-12;VALVULA 2 VIAS CIERRE ESFERICO;05/03/2008;81;000226;1;1;20;01;16;4;52,7;00005;N
01;01;697-12-12;ARANDELA METAL GOMA 3/4;05/03/2008;81;000226;2;2;20;01;16;4;0,37;00010;N
01;01;3X9;TORICA NITRILO;13/02/2008;81;000227;10;10;0;01;16;4;1;00005;N
01;01;9V7710-U;CRUCETA;13/02/2008;81;000228;1;1;15;01;16;4;95,89;00005;N
01;01;0S1604;TORNILLO SAE 1/2-20 X 2.1/2;13/02/2008;81;000228;4;4;15;01;16;4;1,94;00010;N
01;01;1852-3480;CONS. LATIGUILLO R1AT 3/4 A 4500 MM.;12/02/2008;81;000229;1;1;20;01;16;4;64,89;00005;N
01;01;4903-325;BATERIA 180 +I;14/02/2008;81;000230;1;1;15;01;16;4;167,25;00005;N
01;01;4903-87371;BATERIA 95 AH HELLA REFORZADA + IZQ.;14/02/2008;81;000230;1;1;15;01;16;4;118,5;00010;N
01;01;1852-3481;CONS. LATIGUILLO R2AT 1/2 A 480 MM.;12/02/2008;81;000231;1;1;15;01;16;4;14,43;00005;N
01;01;1852-3482;CONS. LATIGUILLO 4SH 1" A 580 MM.;14/02/2008;81;000232;1;1;15;01;16;4;66,83;00005;N
01;01;1852-3483;CONS. LATIGUILLO R1AT 5/16 A 8000 MM.;15/02/2008;81;000233;1;1;0;01;16;4;55,4;00005;N
01;01;1852-3484;CONS. LATIGUILLO R7 1/4 A 5900 MM.;13/02/2008;81;000234;1;1;15;01;16;4;38,15;00005;N
01;01;1852-3485;CONS. LATIGUILLO R2AT 5/16 A 570;13/02/2008;81;000235;1;1;15;01;16;4;11,54;00005;N
01;01;1852-3486;CONS. LATIGUILLO R2AT 1/2 A 1620 MM.;15/02/2008;81;000236;1;1;20;01;16;4;25,51;00005;N
01;01;09NRA4F/4;ENCHUFE RAPIDO ROSCA HEMBRA 1/4;05/03/2008;81;000237;3;3;15;01;16;4;8,33;00005;N
01;01;09NRB4F/4;ENCHUFE RAPIDO MACHO-HEMBRA 1/4 AIRE;05/03/2008;81;000237;3;3;15;01;16;4;2,13;00010;N
01;01;09NRA4G/8;ENCHUFE RAPIDO HEMBRA MANG. 8;05/03/2008;81;000237;3;3;15;01;16;4;8,82;00015;N
01;01;09NRB4G/8;ENCHUFE RAPIDO MACHO-MANGUERA 8;05/03/2008;81;000237;5;5;15;01;16;4;1,57;00020;N
01;01;RP343G30;ACEITE HIDRAULICO EP 46;05/03/2008;82;000056;7;7;0;;;;2,55;00005;N
01;01;7641-08-08;ENCHUFE RAPIDO PLANO HEMBRA 1/2;05/03/2008;82;000056;1;1;0;;;;46,58;00010;N
01;01;7642-08-08;ENCHUFE RAPIDO PLANO MACHO 1/2;05/03/2008;82;000056;1;1;0;;;;20,34;00015;N
01;01;1852-3487;CONS. LATIGUILLO R2AT 1/2 A 550 MM.;19/02/2008;81;000238;4;4;0;01;16;4;11,56;00005;N
01;01;1852-3488;CONS. LATIGUILLO R2AT 3/8 A 900 MM.;19/02/2008;81;000239;1;1;15;01;16;4;14,35;00005;N
01;01;4738-PA3928;FILTRO AIRE A/A;20/02/2008;81;000240;2;2;20;01;16;4;95,07;00005;N
01;01;3.53X29.74;TORICA NITRILO;19/02/2008;81;000241;1;1;20;01;16;4;1,18;00005;N
01;01;1063-8X15;MANGUERA ACEITE HYDRO´K;18/02/2008;81;000242;0,5;0,5;20;01;16;4;2,35;00005;N
01;01;4908-639-12-20;ABRAZADERA ZEBRA NIROSTA 12 MM.;18/02/2008;81;000242;4;4;20;01;16;4;0,63106;00010;N
01;01;4900-AGUA-1;AGUA DESTILADA;18/02/2008;81;000243;108;108;0;01;16;4;0,46;00005;N
01;01;4908-549-270-90;ABRAZADERA ZEBRA NIROSTA 12 MM.;13/02/2008;81;000244;2;2;20;01;16;4;1,56864;00005;N
01;01;639-06-06;ADAPTADOR MACHO-MACHO 3/8;01/02/2008;82;000052;2;2;20;;;;1,01;00020;N
01;01;2.62X61.60;TORICA NITRILO;01/02/2008;82;000052;1;1;20;;;;1,22;00025;N
01;01;TMG-04-04;TAPON MACHO;01/02/2008;82;000052;1;1;20;;;;0,6;00030;N
01;01;1852-3489;CONS. LATIGUILLO R1AT 1/4 A 600 MM.;05/03/2008;81;000245;2;2;0;01;16;4;7,21;00005;N
01;01;1852-3490;CONS. LATIGUILLO R2AT 3/4 A 590 MM.;05/03/2008;81;000246;2;2;0;01;16;4;40,46;00005;N
01;01;1852-3491;CONS. LATIGUILLO 4SH 1 1/2 A 2200 MM.;19/02/2008;81;000247;1;1;15;01;16;4;278,96;00005;N
01;01;1P3705;RETEN;19/02/2008;81;000247;2;2;15;01;16;4;4,35;00010;N
01;01;1852-3492;CONS. LATIGUILLO R2AT 3/8 A 4650 MM.;05/03/2008;81;000248;1;1;20;01;16;4;45,6;00005;N
01;01;4972-15274198;SENSOR;05/03/2008;81;000249;1;1;0;01;16;4;87,97;00005;N
01;01;1852-3493;REMETER LATIGUILLO R2AT DE 1/2;05/03/2008;82;000057;1;1;0;;;;4;00005;N
01;01;4903-11041898;SENSOR CORTE PALA VOLVO;06/03/2008;81;000250;1;1;0;01;16;4;148,59;00005;N
01;01;1852-3494;REMETER LATIGUILLO TEFLON LISO 1/2;06/03/2008;82;000058;1;1;20;;;;3,78;00005;N
01;01;4738-BT8333;FILTRO HIDRAULICO;06/03/2008;81;000251;1;1;20;01;16;4;55,44;00005;N
01;01;4738-BT305;FILTRO HIDRAULICO;06/03/2008;81;000251;1;1;20;01;16;4;11,76;00010;N
01;01;1073308;PASADOR;06/03/2008;81;000251;10;10;20;01;16;4;1,85;00015;N
01;01;8E6259;ARANDELA SUJECCION;06/03/2008;81;000251;10;10;20;01;16;4;1,59;00020;N
01;01;8H5306;LLAVE DESCONECTADOR DE ARRANQUE;06/03/2008;81;000251;1;1;20;01;16;4;1,9593;00025;N
01;01;1.78X8.73;TORICA NITRILO;06/03/2008;82;000059;4;4;20;;;;0,97;00005;N
01;01;1852-3495;CONS. LATIGUILLO R1AT 3/8 A 10000;06/03/2008;81;000252;1;1;0;01;16;4;73,6;00005;N
01;01;4908-549-270-90;ABRAZADERA ZEBRA NIROSTA 12 MM.;12/02/2008;81;000253;1;1;20;01;16;4;1,56864;00005;N
01;01;4908-549-290-110;ABRAZADERA ZEBRA NIROSTA 12 MM.;12/02/2008;81;000253;1;1;20;01;16;4;1,58;00010;N
01;01;1852-3496;CONS. LATIGUILLO DE TOMAR PRESIONES;19/02/2008;81;000254;1;1;15;01;16;4;22,8;00005;N
01;01;ALQUILER DP25;04-02/0802 ALBS. 2829-2881;15/02/2008;81;000137;5;5;0;01;16;4;40;00030;N
01;01;5.33X62.87;TORICA NITRILO;07/03/2008;81;000255;1;1;20;01;16;4;2,22374;00005;N
01;01;4972-5472661569;SENSOR DE PRESION;03/03/2008;81;000256;1;1;0;01;16;4;95,24;00005;N
01;01;RP343G30;ACEITE HIDRAULICO EP 68;07/03/2008;82;000060;5;5;20;;;;1,93;00005;N
01;01;4903-09860115700;MOTOR ARRANQUE BOSCH;03/03/2008;81;000257;1;1;15;01;16;4;398,57;00005;N
01;01;4903-096;CONS. LATIGUILLO 4SH 1" A 998 MM.;03/03/2008;81;000257;1;1;15;01;16;4;66,15;00010;N
01;01;4903-325;BATERIA 180 +I;07/03/2008;81;000258;2;2;15;01;16;4;167,25;00005;N
01;01;697-4-4;ARANDELA METAL GOMA 1/4;07/03/2008;81;000259;1;1;20;01;16;4;0,23;00005;N
01;01;697-6-6;ARANDELA METAL GOMA 3/8;07/03/2008;81;000259;2;2;20;01;16;4;0,28;00010;N
01;01;697-8-8;ARANDELA METAL GOMA 1/2;07/03/2008;81;000259;1;1;20;01;16;4;0,28;00015;N
01;01;1852-3467;CONS. LATIGUILLO R1AT 1/2 A 50000;03/03/2008;81;000260;1;1;25;01;16;4;390,52;00005;N
01;01;1852-3497;REMETER LATIGUILLO R1AT 1/2;07/03/2008;81;000261;3;3;20;01;16;4;3;00005;N
01;01;20511-06-04;ESPIGA RECTA T.L. BSP 3/8;07/03/2008;81;000262;2;2;20;01;16;4;1,95;00005;N
01;01;597-10-10;ARANDELA METAL GOMA M-10;07/03/2008;81;000262;2;2;20;01;16;4;0,37;00010;N
01;01;638-02-04;ADAPTADOR MACHO-MACHO 1/8-1/4;07/03/2008;81;000262;2;2;20;01;16;4;1,05177;00015;N
01;01;4202-16-150X50;TORNILLO ACERO;07/03/2008;82;000061;1;1;0;;;;1,5;00005;N
01;01;4929-3972730;ALTERNADOR;07/03/2008;81;000263;1;1;0;01;16;4;308,52;00005;N
01;01;09RDM6-1/8;RACOR RAPIDO MACHO CONICO;07/03/2008;81;000264;10;10;15;01;16;4;1,05;00005;N
01;01;09RCG6-1/8;RACOR RAPIDO CODO GIRATORIO;07/03/2008;81;000264;10;10;15;01;16;4;3,2;00010;N
01;01;4900-10X100;ENGRASADORES;07/03/2008;81;000264;10;10;15;01;16;4;0,22;00015;N
01;01;09DISPA6;TUBERIA TEKALAN 6 X 4;07/03/2008;81;000264;5;5;15;01;16;4;1;00020;N
01;01;4900-8JA00191800;CLAVIJA 7 POLOS METALICA;22/02/2008;81;000104;2;2;0;01;16;4;2,26;00045;N
01;01;4903-891;FARO TRASERO MARCHA ATRAS;22/02/2008;81;000104;2;2;0;01;16;4;4,8;00050;N
01;01;4903-CIM2;CABLE MANGUE 2X1 FLEXIBLE;22/02/2008;81;000104;50;50;40;01;16;4;1,24;00055;N
01;01;9207020020400;ELECTROVALVULA NEUMATICA 2/1;22/02/2008;81;000104;1;1;35;01;16;4;60,69;00060;N
01;01;9200970510011;CONECTOR;22/02/2008;81;000104;1;1;35;01;16;4;2,12;00065;N
01;01;9200215000101;BOBINA 24 V ELECTROVALVULA NEUMATICA;22/02/2008;81;000104;1;1;35;01;16;4;8,35;00070;N
01;01;4903-166233;MOTOR ELECTRICO DOBLE EJE 77 X 110 X 12;22/02/2008;81;000104;1;1;35;01;16;4;135,15;00075;N
01;01;1852-3498;CONS. LATIGUILLO R2AT 3/4 A 1160 MM.;07/03/2008;81;000265;1;1;20;01;16;4;35,38;00005;N
01;01;4X102;TORICA NITRILO;07/03/2008;81;000266;2;2;20;01;16;4;1,53258;00005;N
01;01;1852-3499;CONS. LATIGUILLO R1AT 1/4 A 2400 MM.;10/03/2008;81;000267;1;1;20;01;16;4;19,38;00005;N
01;01;1860-14-20;ARANDELA DE COBRE;10/03/2008;81;000267;4;4;20;01;16;4;0,23;00010;N
01;01;1860-10-16;ARANDELA DE COBRE;10/03/2008;81;000267;2;2;20;01;16;4;0,19;00015;N
01;01;1099230;CUCHILLA;29/02/2008;81;000268;2;2;0;01;16;4;403,84;00005;N
01;01;1004043;CANTONERA;29/02/2008;81;000268;2;2;0;01;16;4;175,88;00010;N
01;01;4903-630;BATERIA 180 +D;10/03/2008;81;000269;-1;-1;30;01;16;4;167,25;00005;N
01;01;4903-325;BATERIA 180 +I;10/03/2008;81;000269;1;1;30;01;16;4;167,25;00010;N
01;01;5.33X34.29;TORICA NITRILO;10/03/2008;82;000062;2;2;20;;;;2,48;00005;N
01;01;1852-3500;CONS. LATIGUILLO R1AT 1/2 A 650 MM.;10/03/2008;81;000270;1;1;15;01;16;4;12,05;00005;N
01;01;4C4784;CAJA JUNTAS TORICAS;10/03/2008;81;000270;1;1;15;01;16;4;68,18;00010;N
01;01;438.683;CAJA DE JUNTAS TORICAS METRICAS;10/03/2008;81;000270;1;1;15;01;16;4;52;00015;N
01;01;THG-20;TAPON HEMBRA;10/03/2008;81;000271;2;2;20;01;16;4;14,04;00005;N
01;01;1852-3501;CONS. LATIGUILLO R1AT 3/8 A 8000 MM.;11/03/2008;81;000272;1;1;20;01;16;4;58,03;00005;N
01;01;1852-3502;CONS. LATIGUILLO R2AT 1/2 A 110;11/03/2008;82;000063;1;1;20;;;;12,9;00005;N
01;01;413.367;CIERRE MECANICO 57 X 32 X 10;11/03/2008;82;000064;1;1;0;;;;4,78;00005;N
01;01;413.247;CIERRE COMPACTO 30 X 54 X 15;11/03/2008;82;000064;1;1;0;;;;8,63;00010;N
01;01;4943-1542919C4;JGO. JUNTAS ELEVACION RETRO 580K;19/02/2008;82;000065;1;1;20;;;;273,375;00005;N
01;01;TCL4500;BOBINA MECANICO PASTA 2/CARAS LISA;19/02/2008;82;000065;1;1;20;;;;11,25;00010;N
01;01;22511-08-10;ESPIGA RECTA T.L. JIC 1/2-5/8;19/02/2008;82;000065;1;1;20;;;;2,18;00015;N
01;01;4903-891;FARO TRASERO MARCHA ATRAS;12/03/2008;81;000273;2;2;0;01;16;4;7,4;00005;N
01;01;4903-100FOCO-01;FARO TRABAJO 12/24V;12/03/2008;81;000273;1;1;0;01;16;4;16;00010;N
01;01;4900-8JA00191800;CLAVIJA 7 POLOS METALICA;12/03/2008;81;000273;2;2;0;01;16;4;3,48;00015;N
01;01;1852-3504;CONS. LATIGUILLO R7 3/8 A 1870 MM.;12/03/2008;81;000275;1;1;20;01;16;4;22,69;00005;N
01;01;691-04-04;CODO MACHO-H.LOCA BSP;12/03/2008;81;000276;1;1;15;01;16;4;5,2;00005;N
01;01;10510-04-02;ESPIGA RECTA BSP 1/4 - 1/8;12/03/2008;81;000276;1;1;15;01;16;4;1,62;00010;N
01;01;597-10-10;ARANDELA METAL GOMA M-10;12/03/2008;81;000276;1;1;15;01;16;4;0,37;00015;N
01;01;4906-4062;VALVULA NEUMATICA PALANCA 1/8-5/3;06/02/2008;81;000277;1;1;20;01;16;4;64,07;00005;N
01;01;09SI-1/8;SILENCIADOR HILO INOXIDABLE;06/02/2008;81;000277;2;2;20;01;16;4;1,13;00010;N
01;01;09FDM8-1/8;INSTANTANEO MICRO RECTO;06/02/2008;81;000277;3;3;20;01;16;4;2;00015;N
01;01;1852-3477;CONS. LATIGUILLO R2AT 1 1/4 A 2660 MM.;14/02/2008;81;000278;1;1;20;01;16;4;178,19;00005;N
01;01;1852-3478;REMETER LATIGUILLO R2AT 3/8;14/02/2008;81;000278;1;1;20;01;16;4;3;00010;N
01;01;RP037M30;ACEITE MOTOR 15 W 40;05/02/2008;81;000279;15;15;20;01;16;4;2,5;00005;N
01;01;1852-3401;REMETER LATIGUILLO R2AT 5/16;05/02/2008;81;000280;2;2;20;01;16;4;3;00005;N
01;01;1852-3402;CONS. LATIGUILLO R2AT 5/16 A 30000 MM.;05/02/2008;81;000280;1;1;20;01;16;4;285,96;00010;N
01;01;09FCG4-1/8;RACOR EN CODO MICRO 4 X 1/8;14/02/2008;81;000281;4;4;20;01;16;4;3,6;00005;N
01;01;4903-56031;BATERIA 60 AH IZQ.;01/02/2008;82;000066;1;1;0;;;;33;00005;N
01;01;7641-08-08;ENCHUFE RAPIDO PLANO HEMBRA 1/2;15/02/2008;82;000067;1;1;0;;;;46,58;00005;N
01;01;7642-08-08;ENCHUFE RAPIDO PLANO MACHO 1/2;15/02/2008;82;000067;1;1;0;;;;20,34;00010;N
01;01;4900;CONS. LATIGUILLO R2AT 1/4 A 770 MM.;07/02/2008;82;000068;1;1;0;;;;8;00005;N
01;01;22413-10-10;ESPIGA RECTA T.L. ORSF 5/8;12/03/2008;81;000282;1;1;20;01;16;4;4,55;00005;N
01;01;4738-B76;FILTRO ACEITE MOTOR;13/03/2008;81;000283;2;2;0;01;16;4;22,53;00005;N
01;01;4738-B7685;FILTRO ACEITE BYPASS;13/03/2008;81;000283;2;2;0;01;16;4;27,76;00010;N
01;01;4903-630;BATERIA 180 +D;13/03/2008;82;000069;1;1;20;;;;167,25;00005;N
01;01;PAPEL-08;PAPEL JUNTA 0.9-8 MM.;13/03/2008;82;000070;0,07;0,07;20;;;;13,7;00005;N
01;01;1852-3513;CONS. LATIGUILLO R2AT 1/2 A 540 MM.;13/03/2008;81;000287;1;1;15;01;16;4;24,25;00005;N
01;01;1852-3514;REMETER LATIGUILLO R2AT 1/2;13/03/2008;81;000287;1;1;15;01;16;4;4,42;00010;N
